t,s,phi1,Ds,Dphi1,u
0.925333333333333,0.0260836380082874,-1.59844665276697,-0.300998384841734,0.260664416434267,2.65044694691685
0.926666666666667,0.0256853756812086,-1.59807092088168,-0.296717782166606,0.303678431067054,2.70121726408598
0.928,0.0252927560976634,-1.59763783703281,-0.292437754223771,0.346675115598183,2.75030026797772
0.929333333333333,0.0249057769907051,-1.59714742151763,-0.288160148774105,0.389653823097295,2.79766333146844
0.930666666666667,0.0245244338750058,-1.59659969551851,-0.283886810916306,0.432613920439791,2.84328155681407
0.932,0.0241487200468557,-1.59599468110288,-0.279619583086901,0.47555478830685,2.88713841328478
0.933333333333333,0.0237786265841637,-1.59533240122324,-0.275360305060241,0.518475821185419,2.92922248952034
0.934666666666667,0.0234141423464571,-1.59461287971718,-0.271110813948507,0.561376427368206,2.96952308170408
0.936,0.0230552539748817,-1.59383614130736,-0.266872944201701,0.604256028953695,3.00802744139299
0.937333333333333,0.0227019458922017,-1.59300221160152,-0.262648527607654,0.64711406184614,3.04471946837616
0.938666666666667,0.0223542003028,-1.59211111709248,-0.258439393292025,0.689949975755553,3.07957876732358
0.94,0.0220119971926778,-1.59116288515811,-0.254247367718296,0.732763234197726,3.11258060553109
0.941333333333333,0.0216753143294547,-1.5901575440614,-0.250074274687776,0.775553314494219,3.14369661303997
0.942666666666667,0.0213441272623689,-1.58909512295038,-0.245921935339602,0.81831970777235,3.17289495858214
0.944,0.0210184093222771,-1.58797565185818,-0.241792168150734,0.861061918965216,3.2001411425708
0.945333333333333,0.0206981316216545,-1.58679916170298,-0.237686788935962,0.90377946681168,3.22540178861057
0.946666666666667,0.0203832630545947,-1.58556568428806,-0.233607610847899,0.946471883856376,3.24864940794014
0.948,0.0200737702968097,-1.58427525230178,-0.229556444376987,0.989138716449696,3.2698633960532
0.949333333333333,0.0197696178056303,-1.58292789931754,-0.225535097351491,1.03177952474781,3.28902755799024
0.950666666666667,0.0194707678200053,-1.58152365979386,-0.221545374937504,1.07439388271267,3.30612884781981
0.952,0.0191771803605023,-1.58006256907432,-0.217589079638947,1.11698137811196,3.32115861396237
0.953333333333333,0.0188888132293075,-1.57854466338756,-0.213668011297563,1.15954161251917,3.33411383948756
0.954666666666667,0.0186056220102252,-1.57696997984732,-0.209783967092925,1.20207420131354,3.34499820935388
0.956,0.0183275600686784,-1.57533855645241,-0.20593874154243,1.24457877368007,3.35382472173427
0.957333333333333,0.0180545785517086,-1.5736504320867,-0.202134126501303,1.28705497260956,3.36061845964634
0.958666666666667,0.0177866263879758,-1.57190564651916,-0.198371911162593,1.32950245489854,3.36541693453721
0.96,0.0175236502877583,-1.57010424040382,-0.194653882057177,1.37192089114934,3.36826829208961
0.961333333333333,0.017265594742953,-1.56824625527979,-0.190981823053758,1.41430996577005,3.36922842094886
0.962666666666667,0.0170124020270752,-1.56633173357127,-0.187357515358863,1.45666937697451,3.368356696998
0.964,0.0167640121952589,-1.56436071858752,-0.183782737516849,1.49899883678236,3.36571145787262
0.965333333333333,0.0165203630842564,-1.56233325452287,-0.180259265409896,1.54129807101898,3.36134795213619
0.966666666666667,0.0162813903124384,-1.56024938645676,-0.176788872258012,1.58356681931554,3.35531924788943
0.968,0.0160470272797942,-1.55810916035366,-0.17337332861903,1.62580483510896,3.34767831439024
0.969333333333333,0.0158172051679317,-1.55591262306316,-0.170014402388611,1.66801188564195,3.33848038040545
0.970666666666667,0.015591852940077,-1.55365982231989,-0.16671385880024,1.71018775196297,3.3277845992697
0.972,0.0153708973410748,-1.55135080674358,-0.163473460425229,1.75233222892625,3.31565334144718
0.973333333333333,0.0151542628973884,-1.54898562583904,-0.160294967172718,1.79444512519181,3.3021497991394
0.974666666666667,0.0149418719170993,-1.54656432999613,-0.15718013628967,1.83652626322542,3.28733648488058
0.976,0.0147336444899079,-1.5440869704898,-0.154130722360877,1.87857547929861,3.27127560518798
0.977333333333333,0.0145294984871327,-1.5415535994801,-0.151148477308955,1.92059262348869,3.25402977961178
0.978666666666667,0.0143293495617107,-1.53896427001212,-0.148235150394348,1.96257755967876,3.23566150078024
0.98,0.0141331111481977,-1.53631903601604,-0.145392488215325,2.00453016555765,3.21623295152255
0.981333333333333,0.0139406944627677,-1.53361795230711,-0.142622234707982,2.04645033261998,3.19580853631266
0.982666666666667,0.0137520085032132,-1.53086107458569,-0.139926131146242,2.08833796616614,3.17445789055739
0.984,0.0135669600489452,-1.52804845943717,-0.137305916141851,2.13019298530227,3.15225550499062
0.985333333333333,0.0133854536609932,-1.52518016433204,-0.134763325644385,2.17201532294031,3.12927796714555
0.986666666666667,0.0132073881820312,-1.52225624478547,-0.132299965999408,2.21380498166338,3.10560284929109
0.988,0.0130325810232847,-1.51927668604789,-0.129914086124406,2.25556350867042,3.08131003408634
0.989333333333333,0.0128608957096561,-1.51624149464541,-0.127604431541287,2.29729237049144,3.05648258098904
0.990666666666667,0.0126922307442953,-1.51315070217078,-0.1253708274765,2.33899256398935,3.03120464770733
0.992,0.0125264849238106,-1.5100043395339,-0.123213097022745,2.3806650706818,3.00555684867431
0.993333333333333,0.0123635573382691,-1.5068024369618,-0.121131061138979,2.42231085674119,2.97961237317665
0.994666666666667,0.0122033473711963,-1.50354502399867,-0.119124538650412,2.46393087299463,2.95343716454717
0.996,0.0120457546995765,-1.50023212950581,-0.117193346248507,2.50552605492398,2.92709282106703
0.997333333333333,0.0118906792938523,-1.49686378166166,-0.115337298490985,2.54709732266582,2.90063788843187
0.998666666666667,0.0117380214179252,-1.49344000796183,-0.113556207801819,2.58864558101147,2.87412733885207
1,0.011587681629155,-1.48996083521903,-0.111849884471236,2.63017171940701,2.84761350713989
1.00133333333333,0.0114395607783604,-1.48642628956313,-0.110218136655719,2.6716766119532,2.8211477808497
1.00266666666667,0.0112935600098184,-1.48283639644113,-0.108660770378005,2.71316111740557,2.79477968093524
1.004,0.0111495807612647,-1.47919118061716,-0.107177589527084,2.75462607917439,2.76855399099132
1.00533333333333,0.0110075247638935,-1.47549066617251,-0.105768395858202,2.79607232532463,2.74250889970452
1.00666666666667,0.0108672940423578,-1.47173487650558,-0.104432988992858,2.83750066857603,2.71667609239717
1.008,0.0107287909147691,-1.46792383433192,-0.103171166418807,2.87891190630304,2.69108261294814
1.00933333333333,0.0105919179926973,-1.46405756168423,-0.101982723490057,2.92030682053484,2.66575376450372
1.01066666666667,0.010456578181171,-1.46013607991234,-0.10086745342687,2.96168617795537,2.64071491543148
1.012,0.0103226746786776,-1.4561594096832,-0.0998251473157656,3.00305072990329,2.61599060626897
1.01333333333333,0.0101901109771628,-1.45212757098092,-0.0988555941095139,3.04440121237198,2.59160240554052
1.01466666666667,0.010058790862031,-1.44804058310675,-0.0979585806271411,3.08573834600958,2.56756823649494
1.016,0.00992861841214509,-1.44389846467905,-0.0971338915539278,3.12706283611893,2.54390285091017
1.01733333333333,0.00979949799982677,-1.43970123363334,-0.096381309441409,3.16837537265763,2.52061772674931
1.01866666666667,0.0096713342908561,-1.43544890722228,-0.0957006147073736,3.20967663023802,2.49772203742438
1.02,0.00954403224447185,-1.43114150201566,-0.0950915856358654,3.25096726812715,2.47522607244293
1.02133333333333,0.00941749711337135,-1.42677903390041,-0.0945539983771823,3.2922479302468,2.45314378966716
1.02266666666667,0.00929163444371047,-1.42236151808059,-0.0940876269478767,3.33351924517352,2.43149205415329
1.024,0.00916635007510374,-1.41788896907741,-0.0936922432307554,3.37478182613856,2.41028923586312
1.02533333333333,0.00904155014062424,-1.4133614007292,-0.0933676169748796,3.41603627102791,2.38955560697904
1.02666666666667,0.00891714106680361,-1.40877882619146,-0.0931135157955646,3.45728316238231,2.36931333381669
1.028,0.00879302957363212,-1.40414125793679,-0.0929297051743805,3.49852306739721,2.34958339810805
1.02933333333333,0.00866912267455864,-1.39944870775495,-0.0928159484591516,3.53975653792281,2.33038184308627
1.03066666666667,0.00854532767649054,-1.39470118675284,-0.0927720068639566,3.58098411046405,2.31171974970001
1.032,0.00842155217979388,-1.38989870535448,-0.0927976394691285,3.62220630618059,2.29360597693313
1.03333333333333,0.00829770407829326,-1.38504127330105,-0.0928926032212548,3.6634236308868,2.27604780096919
1.03466666666667,0.00817369155927184,-1.38012889965085,-0.0930566529331773,3.70463657505185,2.25904884786467
1.036,0.0080494231034714,-1.37516159277932,-0.0932895412839924,3.74584561379958,2.24260829637026
1.03733333333333,0.00792480748509234,-1.37013936037904,-0.0935910188190505,3.78705120690858,2.22672255375048
1.03866666666667,0.00779975377179356,-1.36506220945974,-0.0939608339499567,3.82825379881221,2.21138584377816
1.04,0.00767417132469261,-1.35993014634827,-0.0943987329545704,3.86945381859851,2.19658764145838
1.04133333333333,0.00754796979836563,-1.35474317668863,-0.0949044599770054,3.91065168001029,2.18230980946746
1.04266666666667,0.0074210591408473,-1.34950130544194,-0.0954777570276298,3.95184778144508,2.16852674775597
1.044,0.00729334959363091,-1.34420453688648,-0.0961183639830662,3.99304250595514,2.15520888144621
1.04533333333333,0.00716475169166839,-1.33885287461766,-0.0968260185861914,4.03423622124747,2.14232758696201
1.04666666666667,0.00703517626337015,-1.33344632154803,-0.097600456446137,4.07542927968382,2.12985844621084
1.048,0.00690453443060526,-1.32798487990725,-0.0984414110382885,4.11662201828064,2.117780635069
1.04933333333333,0.00677273760870139,-1.32246855124217,-0.0993486137042858,4.15781475870913,2.1060729471366
1.05066666666667,0.00663969750644472,-1.31689733641673,-0.100321793652024,4.19900780729524,2.09470891457397
1.052,0.00650532612608009,-1.31127123561203,-0.101360677955651,4.24020145501962,2.08365403969908
1.05333333333333,0.00636953576331092,-1.30559024832631,-0.102464991555571,4.28139597751767,2.07286640772778
1.05466666666667,0.00623223900729915,-1.29985437337494,-0.103634457258441,4.32259163507954,2.06229920405709
1.056,0.00609334874066538,-1.29406360889042,-0.104868795737174,4.3637886726501,2.05190390836253
1.05733333333333,0.00595277813948879,-1.28821795232242,-0.106167725530935,4.40498731982893,2.04163389239207
1.05866666666667,0.00581044067330708,-1.2823174004377,-0.107530963045146,4.44618779087039,2.03144639062411
1.06,0.0056662501051166,-1.2763619493202,-0.108958222551481,4.48739028468354,2.02130188277317
1.06133333333333,0.00552012049137231,-1.27035159437097,-0.11044921618787,4.52859498483217,2.01116423126585
1.06266666666667,0.00537196618198766,-1.26428633030822,-0.112003653958498,4.56980205953485,2.00100336125719
1.064,0.00522170182033476,-1.25816615116727,-0.113621243733802,4.61101166166482,1.99079754225869
1.06533333333333,0.00506924234324432,-1.25199105030061,-0.115301691250475,4.65222392875009,1.98053345967873
1.06666666666667,0.00491450298100556,-1.24576102037785,-0.117044700111465,4.69343898297341,1.97020481350601
1.068,0.00475739925736635,-1.23947605338572,-0.118849971785972,4.73465693117225,1.95980969004477
1.06933333333333,0.00459784698953316,-1.23313614062813,-0.120717205609453,4.7758778648388,1.94934783677827
1.07066666666667,0.00443576228817097,-1.2267412727261,-0.122646098783618,4.81710186012001,1.93881980363768
1.072,0.0042710615574034,-1.22029143961779,-0.124636346376432,4.85832897781756,1.92822779202613
1.07333333333333,0.0041036614948127,-1.21378663055849,-0.126687641322113,4.89955926338784,1.91757741774832
1.07466666666667,0.00393347909143958,-1.20722683412065,-0.128799674421135,4.940792746942,1.90688012444325
1.076,0.00376043163178345,-1.20061203819385,-0.130972134340226,4.98202944324591,1.89615396035351
1.07733333333333,0.0035844366938023,-1.19394222998479,-0.133204707612368,5.02326935172018,1.88542087807119
1.07866666666667,0.00340541214891261,-1.18721739601733,-0.135497078636798,5.06451245644015,1.87470337289879
1.08,0.00322327616198955,-1.18043752213245,-0.137848929679007,5.10575872613589,1.86402370657954
1.08133333333333,0.00303794719136686,-1.17360259348829,-0.140259940870739,5.14700811419221,1.85340453727781
1.08266666666667,0.0028493439888368,-1.16671259456011,-0.142729790209995,5.18826055864866,1.84286796831675
1.084,0.00265738559965027,-1.15976750914031,-0.145258153561029,5.22951598219951,1.83243230443682
1.08533333333333,0.00246203077855412,-1.15276752249362,-0.147844220983571,5.27077178567079,1.82210921534625
1.08666666666667,0.00226347525229945,-1.14571403017914,-0.15048421265563,5.31201017021571,1.81190401145728
1.088,0.00206166138505879,-1.13860712109342,-0.153177342180529,5.35322917812069,1.80181759525111
1.08933333333333,0.00185647395772764,-1.1314465859894,-0.155923505268424,5.3944304084089,1.79184769761708
1.09066666666667,0.00164780066924504,-1.12423222818126,-0.158722545988654,5.43561518630894,1.78198989891084
1.092,0.00143553213659345,-1.11696386354441,-0.161574256769737,5.47678456325491,1.77223882897887
1.09333333333333,0.00121956189479869,-1.1096413205155,-0.164478378399376,5.51793931688641,1.7625884199601
1.09466666666667,0.000999786396930078,-1.10226444009239,-0.167434600024456,5.55907995104849,1.75303130165633
1.096,0.000776105014100404,-1.09483307583419,-0.170442559151042,5.60020669579169,1.74355883845186
1.09733333333333,0.000548420035465764,-1.08734709386122,-0.173501841644386,5.64131950737205,1.73416233491177
1.09866666666667,0.000316636668225803,-1.07980637285504,-0.176611981728918,5.68241806825107,1.72483380617323
1.1,8.06630376236038e-05,-1.07221080405843,-0.179772461988251,5.72350178709574,1.71556481265131
1.10133333333333,-0.000159589813054434,-1.06456029127542,-0.182982713365184,5.76456979877854,1.70634477233804
1.10266666666667,-0.00040420792247836,-1.05685475087125,-0.186242115161694,5.80562096437742,1.69716080493116
1.104,-0.000653274411274785,-1.04909411177238,-0.189549995038941,5.8466538711758,1.68799845240213
1.10533333333333,-0.000906869482027012,-1.04127831546653,-0.192905629017271,5.88766683266262,1.67884176340526
1.10666666666667,-0.00116507041927478,-1.03340731600263,-0.196308241476208,5.92865788853227,1.66967250172331
1.108,-0.00142795158951441,-1.02548107999084,-0.199757005154459,5.96962480468462,1.66046876200762
1.10933333333333,-0.00169558444119888,-1.01749958660255,-0.203251041149917,6.01056507322505,1.65120418026913
1.11066666666667,-0.00196803750473765,-1.00946282757037,-0.206789418919654,6.05147591246439,1.64184951087065
1.112,-0.00224537639249671,-1.00137080718817,-0.210371156279924,6.09235426691896,1.63237600101906
1.11333333333333,-0.00252766379879876,-0.993223542311015,-0.213995219406166,6.13319680731059,1.6227577159171
1.11466666666667,-0.00281495949992294,-0.985021062355216,-0.217660522832999,6.17399993056654,1.61297127463083
1.116,-0.00310732035410495,-0.97676340929831,-0.221365929454224,6.21475975981959,1.60299418469536
1.11733333333333,-0.00340480030153718,-0.968450637679062,-0.225110250522828,6.25547214440801,1.59280355430894
1.11866666666667,-0.00370745036436846,-0.960082814597468,-0.228892245650977,6.29613265987551,1.58237568480744
1.12,-0.00401531864670418,-0.951660019714754,-0.232710622810019,6.3367366079713,1.57168618406977
1.12133333333333,-0.00432845033460645,-0.943182345253371,-0.236564038330488,6.3772790166501,1.56070954971829
1.12266666666667,-0.00464688769609379,-0.934649895997004,-0.240451096902096,6.41775464007208,1.54941748244097
1.124,-0.00497067008114127,-0.926062789290565,-0.24437035157374,6.45815795860288,1.53777770698499
1.12533333333333,-0.00529983392168072,-0.917421155040193,-0.248320303753499,6.49848317881367,1.5257556554081
1.12666666666667,-0.00563441273160033,-0.90872513571326,-0.252299403208633,6.53872423348106,1.51331850729201
1.128,-0.00597443710674489,-0.899974886338367,-0.256306048065586,6.57887478158714,1.50043895732643
1.12933333333333,-0.00631993472491591,-0.89117057450534,-0.260338584809985,6.61892820831953,1.48709595466271
1.13066666666667,-0.0066709303458713,-0.882312380365239,-0.264395308286636,6.65887762507127,1.47327131625602
1.132,-0.00702744581132552,-0.873400496630352,-0.26847446169953,6.69871586944091,1.45894472752036
1.13333333333333,-0.00738950004494979,-0.864435128574193,-0.27257423661184,6.7384355052325,1.44409124246517
1.13466666666667,-0.0077571090523717,-0.855416494031509,-0.276692772945922,6.77802882245554,1.42868246174502
1.136,-0.00813028592117543,-0.846344823398276,-0.280828158983313,6.81748783732502,1.41268928693711
1.13733333333333,-0.00850904082090188,-0.837220359631695,-0.284978431364732,6.85680429226143,1.39608375803985
1.13866666666667,-0.00889338100304835,-0.8280433582502,-0.289141575090082,6.89596965589072,1.37883964137012
1.14,-0.00928331080106871,-0.818814087333457,-0.293315523518447,6.93497512304432,1.36093402719321
1.14133333333333,-0.00967883163037355,-0.809532827522352,-0.297498158368095,6.97381161475917,1.34235089194386
1.14266666666667,-0.0100799419883299,-0.800199872019009,-0.301687309716475,7.01246977827766,1.32308329871983
1.144,-0.0104866374542612,-0.790815526586779,-0.305880756000217,7.05093998704767,1.30313119941702
1.14533333333333,-0.010898910689448,-0.781380109550238,-0.310076224015137,7.08921234072257,1.28249744082855
1.14666666666667,-0.0113167514371267,-0.771893951795196,-0.314271388916231,7.12727666516122,1.26118626243431
1.148,-0.0117401465224907,-0.762357396768692,-0.318463874217676,7.16512251242793,1.23920362973773
1.14933333333333,-0.0121690798526901,-0.75277080047899,-0.322651251792835,7.20273916079253,1.21655656687209
1.15066666666667,-0.0126035324168311,-0.743134531495587,-0.326831041874251,7.24011561473029,1.19325180414701
1.152,-0.0130434822859767,-0.733448970949209,-0.331000713053648,7.277240604922,1.16929531721607
1.15333333333333,-0.0134889046131466,-0.723714512531808,-0.335157682281936,7.31410258825391,1.14469260536001
1.15466666666667,-0.013939771633317,-0.71393156249657,-0.339299314869206,7.35068974781777,1.11944853035583
1.156,-0.0143960526634204,-0.704100539657907,-0.343422924484728,7.38698999291077,1.09356631068169
1.15733333333333,-0.0148577141023462,-0.69422187539146,-0.347525773156961,7.42299095903564,1.06704722262728
1.15866666666667,-0.0153247194309403,-0.6842960136341,-0.351605071273539,7.45868000790055,1.03989265363548
1.16,-0.0157970292120049,-0.674323410883929,-0.355657977581283,7.49404422741915,1.01210675641956
1.16133333333333,-0.0162746010902992,-0.664304536200275,-0.359681599186196,7.52907043171061,0.98369645159016
1.16266666666667,-0.0167573897925387,-0.654239871203696,-0.363672991553463,7.56374516109955,0.954669364229457
1.164,-0.0172453471273953,-0.644129910075982,-0.367629158507448,7.59805468211607,0.925032733700856
1.16533333333333,-0.0177384219854979,-0.633975159560148,-0.371547052231704,7.63198498749576,0.894793707341829
1.16666666666667,-0.0182365603394315,-0.623776138960442,-0.375423573268959,7.6655217961797,0.863959749882251
1.168,-0.0187397052437381,-0.613533380142337,-0.379255570521131,7.69865055331445,0.832538736829119
1.16933333333333,-0.0192477968349161,-0.603247427532538,-0.383039841249313,7.73135643025203,0.800538530203926
1.17066666666667,-0.0197607723314202,-0.592918838118983,-0.386773131073785,7.76362432454996,0.767966035732787
1.172,-0.020278566033662,-0.582548181450829,-0.390452133974008,7.79543885997125,0.734826242729247
1.17333333333333,-0.0208011093240097,-0.572136039638471,-0.394073492288626,7.82678438648436,0.701122096247717
1.17466666666667,-0.0213283306667876,-0.561683007353532,-0.397633796715463,7.85764498026327,0.666855817130788
1.176,-0.0218601556082773,-0.55118969182886,-0.401129586311528,7.88800444368742,0.63203105844073
1.17733333333333,-0.0223965067767163,-0.540656712858535,-0.404557348493013,7.91784630534172,0.596654785262302
1.17866666666667,-0.0229373038822988,-0.530084702797868,-0.407913519035288,7.9471538200166,0.560738373585529
1.18,-0.023482463717176,-0.519474306563394,-0.411194482072911,7.97590996870793,0.524298352352584
1.18133333333333,-0.0240319001554552,-0.508826181632882,-0.414396570099617,8.00409745861709,0.487357758782184
1.18266666666667,-0.0245855241532004,-0.49814099804533,-0.417516063968327,8.03169872315093,0.449947661266353
1.184,-0.0251432437484322,-0.487419438400961,-0.420549192891144,8.05869592192178,0.412106950227059
1.18533333333333,-0.0257049640611278,-0.476662197861231,-0.423492134439352,8.08507094074746,0.373880141992633
1.18666666666667,-0.0262705872932207,-0.465869984148825,-0.426341014543416,8.11080539165125,0.335315255895585
1.188,-0.0268400127286016,-0.455043517547654,-0.429091907492989,8.13588061286195,0.296462414459256
1.18933333333333,-0.027413136733117,-0.444183530902863,-0.431740835936899,8.16027766881381,0.257371091290523
1.19066666666667,-0.0279898527545703,-0.433290769620823,-0.434283770883163,8.18397735014657,0.218085770579177
1.192,-0.0285700513227217,-0.422365991669133,-0.436716631698975,8.20696017370546,0.178642631418147
1.19333333333333,-0.0291536200492876,-0.411409967576625,-0.439035286110715,8.22920638254118,0.139068047967997
1.19466666666667,-0.0297404562000396,-0.400423447922121,-0.44123561590617,8.25069691497915,0.0993778561629577
1.196,-0.030330546973387,-0.38940703820211,-0.443314082260264,8.27142184138911,0.0595774915885527
1.19733333333333,-0.030923690907484,-0.378362003124652,-0.445266534561486,8.29136166532452,0.0196639973835261
1.19866666666667,-0.0315196371696884,-0.367289753910991,-0.447088795807666,8.31049443433712,-0.0203692115166992
1.2,-0.0321181369539272,-0.356191696421277,-0.448776906469018,8.3287992214795,-0.0605258294284761
1.20133333333333,-0.0327189434806968,-0.345069231154582,-0.450327124488139,8.34625612530512,-0.100802455268639
1.20266666666667,-0.0333218119970629,-0.333923753248893,-0.451735925280008,8.3628462698683,-0.141189735015715
1.204,-0.0339264997766607,-0.322756652481108,-0.453000001731988,8.37855180472424,-0.181676499338659
1.20533333333333,-0.0345327661196948,-0.311569313267045,-0.454116264203824,8.39335590492898,-0.222251954891797
1.20666666666667,-0.0351403723529387,-0.300363114661437,-0.455081840527643,8.40724277103947,-0.262904488963212
1.208,-0.035749081829736,-0.28913943035793,-0.455894076007958,8.42019762911348,-0.303620236044702
1.20933333333333,-0.036358659929999,-0.277899628689086,-0.456550533421662,8.43220673070967,-0.344384665912495
1.21066666666667,-0.0369688740602097,-0.266645072626387,-0.45704899301803,8.44325735288756,-0.385186594744222
1.212,-0.0375794936534195,-0.255377119780223,-0.457387452518724,8.45333779820754,-0.426020862798998
1.21333333333333,-0.0381902901692491,-0.244097122399905,-0.457564127117786,8.46243739473085,-0.466887694026641
1.21466666666667,-0.0388010370938882,-0.232806427373658,-0.45757744948164,8.47054649601963,-0.507791283580167
1.216,-0.0394115099400966,-0.221506376228621,-0.457426069749095,8.47765648113685,-0.548739888365485
1.21733333333333,-0.0400214862472028,-0.210198305130849,-0.457108855531342,8.48375975464636,-0.589745917962792
1.21866666666667,-0.0406307455811049,-0.198883544885317,-0.456624891911955,8.48884974661288,-0.630825358034007
1.22,-0.0412390695342705,-0.187563420935907,-0.455973481446891,8.49292091260199,-0.671998009508734
1.22133333333333,-0.0418462417257364,-0.176239253365422,-0.455154144164488,8.49596873368014,-0.713287035101803
1.22266666666667,-0.0424520478011088,-0.164912356895582,-0.454166617565471,8.49798971641465,-0.754714989179797
1.224,-0.0430562754325632,-0.153584040887017,-0.453010856622943,8.49898139287369,-0.796298964231265
1.22533333333333,-0.0436587143188447,-0.142255609339276,-0.451687033782393,8.49894232062631,-0.838049705737878
1.22666666666667,-0.0442591561852673,-0.130928360890825,-0.450195538961693,8.49787208274242,-0.879973496139996
1.228,-0.0448573947837149,-0.11960358881904,-0.448536979551095,8.4957712877928,-0.922072647006555
1.22933333333333,-0.0454532258926405,-0.108282581040217,-0.446712180413237,8.49264156984909,-0.964345047125476
1.23066666666667,-0.0460464473170663,-0.096966620109568,-0.444722183883139,8.4884855884838,-1.00678516237522
1.232,-0.0466368588885843,-0.0856569832212154,-0.442568249768203,8.48330702877031,-1.04938541299285
1.23333333333333,-0.0472242624653554,-0.0743549422082019,-0.440251855348214,8.47711060128286,-1.09213603830459
1.23466666666667,-0.0478084619321101,-0.0630617635424859,-0.437774695375341,8.46990204209655,-1.13502454448859
1.236,-0.0483892632001483,-0.0517787083349358,-0.435138682074134,8.46168811278736,-1.17803626525863
1.23733333333333,-0.0489664742073391,-0.0405070323353408,-0.432345945141527,8.45247660043213,-1.22115546569924
1.23866666666667,-0.0495399049181211,-0.0292479859324055,-0.429398831746839,8.44227631760856,-1.26436597158313
1.24,-0.0501093673235023,-0.0180028141537449,-0.426299906531767,8.43109710239522,-1.30765119396609
1.24133333333333,-0.0506746754410598,-0.0067727566658945,-0.423051951610395,8.41894981837154,-1.35099442539142
1.24266666666667,-0.0512356453149404,0.00444095222569452,-0.419657966569188,8.40584635461785,-1.39438039459983
1.244,-0.0517920950158601,0.0156370835766613,-0.416121168466994,8.39179962571528,-1.43779730163228
1.24533333333333,-0.0523438446411041,0.0268144138037215,-0.412444991835045,8.3768235717459,-1.48123714766947
1.24666666666667,-0.0528907163145273,0.0379717246846837,-0.408633088676953,8.36093315829259,-1.52469384093898
1.248,-0.0534325341865538,0.0491078033584346,-0.404689328468717,8.34414437643911,-1.56816146622624
1.24933333333333,-0.0539691244341769,0.060221442324946,-0.400617798158716,8.32647424277011,-1.61163423577472
1.25066666666667,-0.0545003152609597,0.0713114394452793,-0.396422802167712,8.30794079937108,-1.65510683239613
1.252,-0.0550259368970341,0.0823765979415755,-0.392108862388851,8.28856311382838,-1.69857479256639
1.25333333333333,-0.0555458215991017,0.0934157263970596,-0.387680718187662,8.26836127922925,-1.74203568187897
1.25466666666667,-0.0560598036504335,0.104427638756047,-0.383143326402054,8.24735641416178,-1.78548932494518
1.256,-0.0565677193608698,0.115411154323932,-0.378501861342323,8.22557066271492,-1.82893470290971
1.25733333333333,-0.0570694070668201,0.126365097767194,-0.373761714791146,8.20302719447852,-1.8723652294368
1.25866666666667,-0.0575647071312635,0.1372882991134,-0.368928496003581,8.17975020454325,-1.91576666427092
1.26,-0.0580534619437483,0.1481795937512,-0.364008031707071,8.15576491350068,-1.95911809928169
1.26133333333333,-0.0585355125779589,0.159037820526264,-0.359006303403488,8.13109712459463,-2.0023928249667
1.26266666666667,-0.0590105924002131,0.169861847237946,-0.353926721247511,8.10575473072592,-2.04555860014369
1.264,-0.0594785726849512,0.180650872479848,-0.348773251889331,8.07975155391927,-2.08857917101517
1.26533333333333,-0.0599394113536963,0.191404198387678,-0.343550989861192,8.05311006367083,-2.13141652554851
1.26666666666667,-0.0603930686223735,0.202121140955661,-0.338264913291326,8.02585226461423,-2.17403245941769
1.268,-0.0608395070013106,0.212801030036528,-0.332919883903959,7.9979996965206,-2.21638920942702
1.26933333333333,-0.0612786912952372,0.223443209341522,-0.327520647019306,7.96957343429853,-2.2584488003076
1.27066666666667,-0.0617105886032856,0.234047036440402,-0.322071831553567,7.94059408799408,-2.3001713317119
1.272,-0.0621351683189904,0.244611882761436,-0.31657795001894,7.91108180279079,-2.34151372815138
1.27333333333333,-0.0625524021302881,0.255137133591399,-0.311043398523608,7.8810562590097,-2.38243029646701
1.27466666666667,-0.0629622640195182,0.265622188075586,-0.305472456771744,7.85053667210928,-2.42287458537446
1.276,-0.0633647302634218,0.276066459217799,-0.299869288063513,7.81954179268552,-2.4628001292169
1.27733333333333,-0.0637597794331426,0.286469373880348,-0.294237939295072,7.78808990647186,-2.50215912235677
1.27866666666667,-0.0641473923942269,0.296830372784064,-0.288582340958562,7.75619883433923,-2.54090077070341
1.28,-0.0645275523066229,0.30714891050828,-0.282906307142119,7.72388593229603,-2.57897051405238
1.28133333333333,-0.0649002446246811,0.317424455490844,-0.277213535529869,7.69116809148814,-2.61631010690683
1.28266666666667,-0.0652654570971547,0.32765649002812,-0.271507607401924,7.6580617381989,-2.65285830793836
1.284,-0.0656231797671988,0.337844510274977,-0.265791987634391,7.62458283384917,-2.68855134461234
1.28533333333333,-0.065973404972371,0.347988026244796,-0.260070024699366,7.59074687499723,-2.72332310017901
1.28666666666667,-0.0663161273446312,0.358086561809477,-0.25434495066493,7.55656889333888,-2.75710610529577
1.288,-0.0666513438103417,0.368139654699422,-0.248619881195161,7.52206345570736,-2.78983361544301
1.28933333333333,-0.0669790535902667,0.37814685650355,-0.242897815550125,7.48724466407343,-2.82144245352072
1.29066666666667,-0.0672992581995733,0.388107732669291,-0.237181636585874,7.45212615554529,-2.85187558761212
1.292,-0.0676119614478306,0.398021862502585,-0.231474110754456,7.41672110236862,-2.88108278646546
1.29333333333333,-0.0679171694390098,0.407888839167884,-0.225777888103906,7.38104221192661,-2.90902033605509
