t,s,phi1,Ds,Dphi,u,DDs,DDphi
5.33333333333333,0.181639266369069,-1.48489273859537,-0.440344008288066,-4.36645123493234,-15.6348593489554,-8.44038674884141,35.0999178867412
5.33466666666667,0.181044472247556,-1.49068364101146,-0.451566137284036,-4.31975805747727,-15.7745596959958,-8.39456930756715,34.9356707521071
5.336,0.180434723933289,-1.49641234571793,-0.462725968062683,-4.27328490346558,-15.9108587054341,-8.3481332028926,34.773440801037
5.33733333333333,0.179810106823428,-1.50207914211735,-0.473822569469914,-4.227029123039,-16.04372707446,-8.30106011642342,34.6132648982776
5.33866666666667,0.1791707080417,-1.50768431758579,-0.484855028922466,-4.18098796022054,-16.1731662712429,-8.25334838247716,34.4551831286431
5.34,0.178516616438393,-1.51322815747278,-0.495822452407909,-4.13515855291446,-16.2991991248182,-8.20500775803166,34.2992362958703
5.34133333333333,0.177847922590359,-1.51871094510134,-0.506723964484653,-4.08953793290625,-16.4218524600565,-8.15604978053256,34.1454632804428
5.34266666666667,0.177164718801013,-1.524132961768,-0.517558708281939,-4.04412302586267,-16.5411456094465,-8.10648140600526,33.9938999542664
5.344,0.176467099100335,-1.52949448674275,-0.528325845499855,-3.99891065133166,-16.6570822606321,-8.05630050700051,33.8445790193958
5.34533333333333,0.175755159244867,-1.53479579726906,-0.539024556409301,-3.95389752274253,-16.7696413839666,-8.00549086061592,33.6975302409061
5.34666666666667,0.175028996717716,-1.54003716856392,-0.549654039852035,-3.90908024740573,-16.8787717988589,-7.9540191587036,33.5527813713285
5.348,0.174288710728551,-1.54521887381778,-0.560213513240646,-3.86445532651298,-16.984400232796,-7.90183951268169,33.410359964276
5.34933333333333,0.173534402213604,-1.55034118419457,-0.570702212558554,-3.82001915513724,-17.0864494865308,-7.84890356641278,33.2702950613155
5.35066666666667,0.172766173835672,-1.55540436883173,-0.581119392360026,-3.77576802223272,-17.1848439129811,-7.79516355340517,33.1326174840134
5.352,0.171984129984115,-1.56040869484017,-0.591464325770142,-3.73169811063492,-17.279488906511,-7.74056091332348,32.997359328883
5.35333333333333,0.171188376774857,-1.56535442730429,-0.60173630448484,-3.68780549706052,-17.3702447378923,-7.68501176900375,32.86455451225
5.35466666666667,0.170379022050383,-1.57024182928197,-0.611934638770885,-3.64408615210748,-17.4569249828116,-7.62840606471922,32.7342407010404
5.356,0.169556175379745,-1.57507116180458,-0.62205865746588,-3.60053594025499,-17.5393204641244,-7.57062087298241,32.6064610555205
5.35733333333333,0.168719948058555,-1.57984268387697,-0.632107707978263,-3.55715061986349,-17.6172242656592,-7.51153429279595,32.4812646359065
5.35866666666667,0.167870448170311,-1.5845566530922,-0.642081050040027,-3.51392612206824,-17.6904443244565,-7.45103323160461,32.3587057993413
5.36,0.167007615978297,-1.58921333096085,-0.651973776565148,-3.47086799922415,-17.7588100738306,-7.38904629122356,32.2388429279619
5.36133333333333,0.166131500525391,-1.59381292052681,-0.661781826540121,-3.42797612047874,-17.8221793087838,-7.32550903479847,32.1217364819684
5.36266666666667,0.165242245714463,-1.59835560183535,-0.671502956833219,-3.38524516379964,-17.8804429646524,-7.26036171496433,32.0074477756199
5.364,0.164339996228667,-1.60284155056401,-0.681134971264353,-3.34266986363,-17.9335229564918,-7.19356159384914,31.8960377316791
5.36533333333333,0.163424897531441,-1.60727093802261,-0.690675720605077,-3.30024501088846,-17.9813644476043,-7.1250786587133,31.7875660685029
5.36666666666667,0.162497095866507,-1.61164393115322,-0.700123102578592,-3.25796545296905,-18.0239353006345,-7.05489533021325,31.6820903690585
5.368,0.161556738257873,-1.61596069253019,-0.709475061859725,-3.21582609374141,-18.0612386003025,-6.9830134393046,31.5796641376393
5.36933333333333,0.160603972509829,-1.62022138036013,-0.718729590074965,-3.17382189355051,-18.093320543467,-6.90945863563051,31.4803347235629
5.37066666666667,0.15963894720695,-1.62442614848194,-0.727884725802436,-3.13194786921687,-18.1202588871478,-6.83427399093806,31.3841428284189
5.372,0.158661811714094,-1.62857514636677,-0.736938554571905,-3.09019909403643,-18.1421427530859,-6.75750879242942,31.2911235063342
5.37333333333333,0.157672716176405,-1.63266851911805,-0.745889208864785,-3.04857069778065,-18.1590604676901,-6.67921179671687,31.2013072084298
5.37466666666667,0.15667181151931,-1.63670640747147,-0.754734868114127,-3.0070578666964,-18.171100594367,-6.59943181645481,31.1147197984901
5.376,0.155659249448519,-1.640688947795,-0.763473758704634,-2.96565584350605,-18.1783582996788,-6.51822127466114,31.0313818433778
5.37733333333333,0.15463518245003,-1.64461627208887,-0.772104153972633,-2.92435992740749,-18.1809359117088,-6.435636529871,30.9513084080998
5.37866666666667,0.15359976379012,-1.64848850798558,-0.780624374206113,-2.883165474074,-18.1789427403621,-6.35173779042841,30.8745089395691
5.38,0.152553147515354,-1.6523057787499,-0.789032786644698,-2.84206789565435,-18.1725032281886,-6.2665936664092,30.8009859327374
5.38133333333333,0.151495488452579,-1.65606820327889,-0.797327805479656,-2.80106266077281,-18.1617637330829,-6.18028496483304,30.7307334823431
5.38266666666667,0.150426942208927,-1.65977589610184,-0.805507891853903,-2.76014529452905,-18.1468878958022,-6.09290213145178,30.6637374268483
5.384,0.149347665171815,-1.66342896738035,-0.813571553861982,-2.71931137849832,-18.1280457090538,-6.00453918046151,30.5999767687782
5.38533333333333,0.148257814508942,-1.66702752290825,-0.821517346550095,-2.67855655073125,-18.1054004326497,-5.91528641574228,30.539425926071
5.38666666666667,0.147157548168292,-1.67057166411167,-0.82934387191608,-2.63787650575396,-18.0790906423658,-5.82522042923195,30.4820583817206
5.388,0.146047024878135,-1.674061488049,-0.83704977890942,-2.59726699456806,-18.0492101016678,-5.7343928705286,30.4278514170053
5.38933333333333,0.144926404147021,-1.67749708741089,-0.84463376343124,-2.55672382465059,-18.0157971472958,-5.64282450408982,30.3767897186116
5.39066666666667,0.143795846263789,-1.68087855052028,-0.852094568334307,-2.5162428599541,-17.9788418760152,-5.55050918448731,30.3288657483533
5.392,0.142655512297557,-1.68420596133236,-0.859430983423038,-2.47582002090656,-17.938306206694,-5.45742501836177,30.28407711328
5.39333333333333,0.141505564097733,-1.68747939943459,-0.866641845453476,-2.4354512844115,-17.8941471091279,-5.36354730840454,30.2424224731375
5.39466666666667,0.140346164294004,-1.69069894004672,-0.873726038133323,-2.39513268384783,-17.8463379977081,-5.26886049152053,30.2038969868783
5.396,0.139177476296343,-1.69386465402074,-0.880682492121918,-2.35486030906996,-17.7948825199857,-5.17336584884028,30.1684887119621
5.39733333333333,0.137999664295008,-1.69697660784093,-0.887510185030243,-2.31463030640777,-17.7398152210774,-5.07708189855395,30.1361775702274
5.39866666666667,0.136812893260538,-1.70003486362383,-0.894208141420927,-2.27443887866658,-17.6811959491721,-4.9800412935763,30.1069358070659
