t,s,phi1,phi2,phi3,Ds,Dphi1,Dphi2,Dphi3,u
71.64,0.481901289918728,42.5593590537455,44.1880608846617,144.482663776043,0.723225819541773,-10.131742531565,10.8327445232605,-7.72377896025157,-12.4942860990832
71.645,0.485360720790666,42.509999521388,44.2412870958124,144.4443808404,0.660407728010772,-9.62701083377849,10.4787528219903,-7.59012183859048,-12.6429765934614
71.65,0.48850404131517,42.4630404959776,44.2929271326073,144.406833092987,0.59682122887001,-9.16604847834664,10.1925814723626,-7.43575772672284,-12.79166708784
71.655,0.491327828227228,42.4182799153604,44.3432917845377,144.370086952572,0.532621504391163,-8.73920120769216,9.96325085954303,-7.26126261794076,-12.8771400209353
71.66,0.493829528348058,42.375565469912,44.3926389773154,144.33426094002,0.468012338500008,-8.34264087083256,9.78603860198596,-7.06878642286694,-12.9626129540306
71.665,0.496007548181757,42.334776937419,44.4412170352741,144.299443071483,0.403153457437082,-7.97181452213586,9.65513122477671,-6.85721330235162,-12.9852448347486
71.67,0.49786101148394,42.2958007110792,44.4892460593054,144.265729698889,0.338197698853981,-7.62309393325754,9.5648474129776,-6.62523654917598,-13.0078767154666
71.675,0.499389756869901,42.2585295700521,44.5369176784835,144.233226250742,0.273291669228429,-7.29381186746301,9.50967348938934,-6.37141103137288,-12.9697614569743
71.68,0.500594337814641,42.2228626794587,44.5843950500659,144.202047232119,0.208575743862984,-6.98226207962083,9.48426341454945,-6.09415319222215,-12.931646198482
71.685,0.501476022652841,42.1887055903822,44.6318128594927,144.172316224671,0.144184066886516,-6.68769931621024,9.48343878673364,-5.79174105025635,-12.8383122703228
71.69,0.502036794578882,42.1559702398672,44.6792773203869,144.144165886626,0.0802445512529133,-6.41033931531477,9.50218884195505,-5.46231419925542,-12.7449783421637
71.695,0.502279298889026,42.1245771009702,44.7268723554646,144.117732033097,0.0168807138970005,-6.15110626679406,9.53595061457887,-5.10391908821012,-12.6029340023521
71.7,0.502206638946199,42.0944438962577,44.7746783785218,144.093144869831,-0.0457795144238598,-5.91139440444357,9.58060410834458,-4.71592624637613,-12.4608896625402
71.705,0.50182273945883,42.0654477192378,44.8227157528582,144.070573545702,-0.107620708846354,-5.69501723102535,9.62955142547612,-4.29983722987899,-12.2752923243528
71.71,0.50113202062938,42.037455184147,44.8709804734829,144.050166288028,-0.168535557017788,-5.5054405987964,9.67663495706936,-3.85819720571476,-12.0896949861648
71.715,0.50013934401307,42.0103262210031,44.9194506207159,144.032042691019,-0.228423355832452,-5.34543848846885,9.71652417446554,-3.39452760152668,-11.8656040354631
71.72,0.498850012517878,41.9839140756052,44.9680863601887,144.016293715777,-0.287190011432837,-5.21709300920598,9.74471562925219,-2.91332610559664,-11.6415130847614
71.725,0.497269770404537,41.9580653095331,45.0168299428439,144.002981690297,-0.344748039208939,-5.12179439862449,9.75753295326261,-2.42006666685007,-11.3848583327312
71.73,0.495404803286537,41.9326198001482,45.0656057049356,143.992140309466,-0.401016563798594,-5.06024102279375,9.75212685857596,-1.92119949485334,-11.1282035807003
71.735,0.49326173813014,41.9074107405929,45.1143200680284,143.983774635062,-0.45592131908684,-5.03243937623643,9.72647513751733,-1.42415105981945,-10.8426438465526
71.74,0.490847643254352,41.8822646397907,45.1628615389987,143.977861095756,-0.509394648206877,-5.03770408192748,9.67938266265771,-0.937324092599479,-10.5570841124048
71.745,0.488170008179246,41.8569998060042,45.2110998138986,143.974348326823,-0.56137569552691,-5.0746270166271,9.61049589653514,-0.470115340330723,-10.2409134006034
71.75,0.485236348386797,41.8314313470707,45.258900733852,143.973145512448,-0.61179774266918,-5.13963406185603,9.52196842634317,-0.0305999579540671,-9.92474268880282
71.755,0.482054691642732,41.8054606111126,45.306205035968,143.97408169243,-0.660559697465475,-5.22713414148688,9.41941064919712,0.379123186738062,-9.57300440635999
71.76,0.478633653103254,41.7790175627705,45.3529816870259,143.976980896127,-0.707556645759307,-5.33198012583774,9.30835226037908,0.758357021635597,-9.22126612391716
71.765,0.47498232639813,41.7520421720785,45.3992140511649,143.981677345954,-0.752685925309054,-5.44962082351139,9.19382671678559,1.10692916698615,-8.83035089291203
71.77,0.471110283630732,41.7244844144642,45.444899889883,143.988015457381,-0.795847125787443,-5.57610098139393,9.08037123692888,1.42519193539114,-8.439435661908
71.775,0.467027575377964,41.6963042707483,45.4900513620383,143.995849838936,-0.836942088782442,-5.70806128465721,8.97202680093464,1.7140223318125,-8.00850581416936
71.78,0.46274473069035,41.6674717271454,45.5346950238477,144.005045292203,-0.875874907796278,-5.842738356756,8.87233815054452,1.97482205356547,-7.57757596643195
71.785,0.458272757091952,41.6379667752631,45.5788718288881,144.015476811822,-0.912551928246266,-5.97796475943053,8.78435378911398,2.20951749032449,-7.10731808490888
71.79,0.45362314058042,41.6077794121026,45.6226371280953,144.027029585488,-0.946881747464338,-6.11216899270503,8.71062598161351,2.42055972411989,-6.63706020338581
71.795,0.448807845626962,41.5769096400583,45.666060669765,144.039598993955,-0.97877521469725,-6.24437549488847,8.65321075462822,2.61092452933924,-6.13001881116451
71.8,0.443839315176404,41.5453674669185,45.7092265995517,144.053090611032,-1.00814543110623,-6.37420464257304,8.6136678963584,2.78411237272525,-5.62297741894465
71.805,0.438730470647087,41.5131729058642,45.7522334604701,144.067420203584,-1.03490774976758,-6.5018727506368,8.59306095661852,2.94414841337945,-5.08576782295683
71.81,0.433494644771372,41.4803459255842,45.7951939104206,144.082518752914,-1.05897410780607,-6.62815340055063,8.59250153312734,3.09494347580111,-4.54855822697053
71.815,0.428145391682647,41.4468889042144,45.8382105463018,144.098344809204,-1.08028947431214,-6.75403504261628,8.6131233691134,3.23837962898392,-3.9919587018564
71.82,0.42269646327809,41.4128046719219,45.8813786590554,144.114868253453,-1.09883667101795,-6.88062864737925,8.65521159391067,3.37619035575942,-3.43535917674227
71.825,0.417161723999935,41.3780871940878,45.9248027227016,144.132069028499,-1.11459786853368,-7.00923384128034,8.7194045188902,3.51025641864409,-2.86986919933951
71.83,0.411555148934975,41.3427212799817,45.9685965731345,144.14993723223,-1.12755405281167,-7.14133930021282,8.80671717044974,3.64259593558715,-2.30437922193836
71.835,0.405890823814456,41.3066825827603,46.0128834081227,144.168473117587,-1.13768502514664,-7.27862274952501,8.91854129001523,3.77536437997319,-1.73488055015543
71.84,0.400182945014203,41.2699375994686,46.0577957873088,144.18768709256,-1.14496940217541,-7.42295096401723,9.0566453340388,3.91085458061914,-1.16538187837412
71.845,0.394445819554503,41.2324436710393,46.1034756322095,144.207599720192,-1.14938461587716,-7.57637976794453,9.22317447400076,4.05149672177692,-0.590203339884898
71.85,0.388693865100175,41.1941489822927,46.1500742262158,144.228241718575,-1.15090691357325,-7.74115403501513,9.42065059640846,4.19985834313194,-0.01502480139568
71.855,0.382941609960536,41.1549925619371,46.1977522145929,144.249653960853,-1.1495113579273,-7.91970768839135,9.65197230279726,4.35864433980392,0.571698887240758
71.86,0.377203693089465,41.1149042825687,46.2466796044797,144.271887475222,-1.14517182694517,-8.1146637006875,9.92041490972783,4.5306969623451,1.15842257587553
71.865,0.37149489958599,41.0738100171876,46.297030394077,144.295008054485,-1.13785548286216,-8.32821912449528,10.2288644300752,4.71890168922888,1.76552745981063
71.87,0.365830302624744,41.031616215205,46.3490089123611,144.31912104897,-1.12749555272457,-8.5620345996748,10.5802939650063,4.92720706054116,2.37263234374745
71.875,0.360225141414125,40.9881655714357,46.4029025024385,144.344340835386,-1.11403097012246,-8.82126818476253,10.9829746459764,5.16194036478461,3.01161216128062
71.88,0.354695151383223,40.9433304122228,46.4589703650228,144.370808740114,-1.09738267420855,-9.10605865266094,11.4388599598099,5.42913873775219,3.65059197881379
71.885,0.349256606600889,40.897022478824,46.5174322938803,144.398697150469,-1.07744846671087,-9.41056196751152,11.9423134287435,5.73429487332682,4.33330021741423
71.89,0.343926319775708,40.849192927411,46.5784686758313,144.428209514697,-1.05410301193266,-9.72295128469622,12.4801086104288,6.08235702348298,5.01600845601662
71.895,0.338721642256059,40.7998323290704,46.6422204907483,144.459580341976,-1.02719783675263,-10.0254169508339,13.0314290979261,6.47772899828266,5.74985099472839
71.9,0.333660537890911,40.7488998062408,46.7088753525107,144.493062580729,-0.996596983965374,-10.2929890448144,13.5669688246862,6.9263934802992,6.48369353344225
71.905,0.328761876509332,40.6967848466444,46.7780620629213,144.528870766014,-0.96220297601129,-10.4717806651242,14.0130194361141,7.41157208717849,7.26624081385116
71.91,0.324045034412217,40.6442698324965,46.8488820736311,144.567113461238,-0.923901106318437,-10.5109642625384,14.2949666290587,7.90012530665307,8.04878809426007
71.915,0.319529718611223,40.5920906808938,46.9204618290264,144.607765987448,-0.881601445961246,-10.3867097670096,14.3750196119719,8.36400667916939,8.86491110005281
71.92,0.315235966626652,40.5409333710477,46.9919571292611,144.650670227953,-0.835239451742499,-10.1023020699728,14.2524113528905,8.78041739889359,9.68103410584786
71.925,0.311184146487495,40.4914339442844,47.0625531302557,144.695534628318,-0.784775966193872,-9.68814102434887,13.9633985794391,9.13180631370696,10.5041539242785
71.93,0.307394934764871,40.444174442958,47.131471718983,144.74193848355,-0.730200551026309,-9.20127710131549,13.5807533607945,9.40630517419869,11.3272737427114
71.935,0.303888736181821,40.3994552841757,47.1983390332003,144.789507571642,-0.671590218413932,-8.69637759576142,13.1792619706068,9.61174320174329,12.1232117266697
71.94,0.300685756917969,40.3572332550986,47.2632610920983,144.837972357267,-0.60900158408615,-8.19809205769072,12.7973344966938,9.76473124851304,12.9191497106279
71.945,0.297805541399618,40.3174257282423,47.3264095759071,144.887098612026,-0.542537031112271,-7.72194078314648,12.4605141542394,9.8777019999592,13.6514222737833
71.95,0.295266753100092,40.2799261555679,47.3880141195408,144.93670492913,-0.472382795018254,-7.27537992077001,12.1831798529399,9.96083580463502,14.3836948369408
71.955,0.29308717453977,40.2446040684826,47.4483623125965,144.986662723408,-0.39880896378751,-6.85780147180588,11.968546197007,10.0220606741949,15.0198234473372
71.96,0.291283509550282,40.2113109261123,47.5077874501559,145.036887712171,-0.322114207281456,-6.46186601879082,11.810707446184,10.0672838027079,15.6559520577354
71.965,0.289870667386796,40.1799423099572,47.5665707249792,145.087303355355,-0.24248380469098,-6.08268654297324,11.7073948852049,10.1008375032891,16.1717754769226
71.97,0.288862441395529,40.1504379094286,47.624964369935,145.137864324588,-0.160287075491724,-5.71539130332922,11.655426007424,10.1250536853552,16.6875988961099
71.975,0.288270873683576,40.1227579959059,47.683212817487,145.188532823042,-0.0758986223299377,-5.35491382485428,11.6516303267897,10.1418281991773,17.0677084335555
71.98,0.288106180143216,40.0968834181286,47.7415511143957,145.23927559781,0.0103239860383153,-4.99626224940618,11.6933306858321,10.1527425213307,17.4478179710022
71.985,0.288376750451911,40.0728156021974,47.8002049217187,145.290063939901,0.0980402147461742,-4.63451933570893,11.7783432556621,10.1590637546941,17.6848517035975
71.99,0.289089148072302,40.0505765515729,47.8593905148111,145.340873684247,0.186926562817452,-4.26484245934674,11.9049775359723,10.1617446284506,17.9218854361929
71.995,0.290248110511392,40.0302088432647,47.919314773577,145.391685197326,0.276676554337399,-3.88246406482452,12.0720360349442,10.1614231192135,18.0163686273983
72,0.291857233197204,40.0117727614014,47.980158161213,145.442460294355,0.366963624179185,-3.48368350058061,12.2784947947385,10.1576261809057,18.1108518186035
72.005,0.293918430163684,39.995372594655,48.0421241449265,145.493191083519,0.457421891639388,-3.06439811109299,12.5253487137192,10.1500421085621,18.0696902313199
72.01,0.296431474336047,39.9811388604001,48.1054385814245,145.543886972975,0.547705031466392,-2.61996187063906,12.8141114674699,10.1384375857767,18.0285286440363
72.015,0.299394607489824,39.9692122128517,48.1703197828436,145.594535755942,0.63747863588981,-2.14644484510693,13.1455040771157,10.1215561502285,17.8613197847937
72.02,0.302804540250824,39.9597434430659,48.2369785167489,145.645103610693,0.726420214619467,-1.64063319200085,13.5194549093189,10.0971181936826,17.6941109255516
72.025,0.306656452095197,39.9528934789397,48.3056180061356,145.695535100556,0.814219194847181,-1.1000291604316,13.9350996762867,10.061820961989,17.4088632914284
72.03,0.310943991349358,39.9488333852105,48.3764339294273,145.745753173919,0.90057692124474,-0.522851091128015,14.3907814357617,10.0113385550838,17.123615657306
72.035,0.315659275190061,39.947744363457,48.4496144204772,145.795659164225,0.985206655965662,0.091966583573531,14.8840505910309,9.94032192698808,16.7244292978887
72.04,0.320792889644351,39.9498177520984,48.5253400685678,145.845132789974,1.06783357864419,0.744773339723095,15.4116648909202,9.84239888580865,16.3252429384714
72.045,0.326334005331419,39.9552461851777,48.603787321693,145.894049560419,1.14818185228932,1.43581489217926,15.970597743277,9.71127196795896,15.8140822502529
72.05,0.332270596971931,39.9642074108411,48.6851065686493,145.942247286502,1.22594680396732,2.16062554604998,16.5520590485923,9.53638638198911,15.3029215620359
72.055,0.338588966079637,39.9768569904388,48.7693426238592,145.989393857786,1.30086845694043,2.90492533359686,17.1346017055944,9.29751029202583,14.6837491900451
72.06,0.345274213212301,39.9932602102655,48.8564387310845,146.035101536767,1.37269745328346,3.65277652798252,17.696540250742,8.97691490527977,14.0645768180561
72.065,0.352310280600418,40.013387930906,48.9462380959539,146.078935856011,1.44119086976644,4.38707738583634,18.216704701693,8.56011592162111,13.3452927442065
72.07,0.359679952147147,40.0371165872347,49.0384838859629,146.120415618157,1.50611221785372,5.08956214724599,18.6744405572979,8.03587353358195,12.6260086703568
72.075,0.367364853428344,40.0642281884161,49.1328192304736,146.159012895917,1.56723144370436,5.74080103576129,19.0496087976024,7.39619242635384,11.8173819742926
72.08,0.375345451692478,40.0944103179038,49.2287872207141,146.194153032071,1.62432492817148,6.32020025838694,19.322585883843,6.63632177779532,11.0087552782306
72.085,0.383601055860786,40.1272561334418,49.3258309097803,146.225214639474,1.67717548680341,6.80600200559497,19.4742637584544,5.75475525841837,10.1234377222526
72.09,0.392109912405146,40.1622588426247,49.423286882159,146.251527122945,1.72558405660669,7.17632778813862,19.4875799717179,4.75435305285398,9.23812016627707
72.095,0.400849641123815,40.198806196311,49.5204430026134,146.272511857467,1.76942742413791,7.42656348884218,19.3714513846626,3.65789954558122,8.29104431240984
72.1,0.4097966628687,40.2363233096034,49.6167611474467,146.287865342073,1.8085525664295,7.56665707096586,19.1537010498556,2.49865260449596,7.34396845854262
72.105,0.41892692767701,40.2742898672927,49.7118195205349,146.297386314674,1.84282403727531,7.60691794617325,18.8605720020446,1.30548755888492,6.35275865500917
72.11,0.428216034417525,40.3122350669633,49.8052999829118,146.300957982447,1.87213637607437,7.55766088853904,18.5162970418783,0.10268644060796,5.36154885147855
72.115,0.437639230790748,40.3497376189944,49.8969880527715,146.298548021835,1.89641410783151,7.42920603454963,18.1430987359015,-1.09006201592245,4.3463433426744
72.12,0.447171413328834,40.3864257465593,49.986772905467,146.290208578546,1.91561174315698,7.2318788831018,17.7611894165571,-2.25766237373088,3.33113783386736
72.125,0.456787127395501,40.4219771856256,50.0746473735095,146.276076267552,1.92971377826633,6.97601029550539,17.3887711821895,-3.38961249326912,2.31453047646966
72.13,0.466460570508085,40.4561191753644,50.1607078286508,146.256372123751,1.93873480281836,6.67192621890349,17.04202028037,-4.47999498291598,1.29792311907195
72.135,0.476166428207228,40.4886254698833,50.2451183298461,146.231351232419,1.94273518099514,6.3256514192535,16.7299559269403,-5.52684503953233,0.304287927091564
72.14,0.485879750481245,40.5192925654533,50.3280677134815,146.201190284573,1.94177848715413,5.93604464763037,16.4537114370911,-6.5345191338284,-0.689347264891649
72.145,0.495575827223892,40.5479054733623,50.4097397491716,146.166059375894,1.93594210025747,5.50136474546659,16.2130079781587,-7.50719982950085,-1.6368268916238
72.15,0.505230688014384,40.5742321699819,50.4902935971858,146.126138697588,1.92533989316137,5.01919121623484,16.0050294057666,-8.44614046637934,-2.58430651835864
72.155,0.514821102117172,40.5980235967672,50.5698638084476,146.081618536389,1.91012223261614,4.48642422545787,15.8244222638306,-9.34966516040435,-3.46788507526195
72.16,0.524324578482138,40.6190136602567,50.6485603245352,146.032699274552,1.89047597926612,3.89928460069928,15.6632957845543,-10.2131688036462,-4.35146363216525
72.165,0.533719365744481,40.6369192320723,50.726468477681,145.979591389861,1.86662448764972,3.25331383156883,15.511221888432,-11.0291170642941,-5.16102265976574
72.17,0.542984592803212,40.6514421363639,50.8036790287327,145.92247203445,1.83880284460574,2.54073350623675,15.353882476221,-11.7868707988752,-5.97058168736853
72.175,0.55210090552325,40.6622560086234,50.8802040206927,145.8615781099,1.80714774037338,1.75556470695976,15.1733978588453,-12.4667655442303,-6.70201354967639
72.18,0.561049671993842,40.669038983452,50.9557590238893,145.797560240826,1.77183820612578,0.915541170317416,14.9625107358496,-13.0448714951309,-7.43344541198634
72.185,0.569813150121194,40.6715429037015,51.0300909062905,145.731081762749,1.7330636545797,0.0388277449664067,14.7183601135602,-13.5033346061033,-8.08547124068741
72.19,0.578374539630474,40.6695968719831,51.1030045209153,145.66278332943,1.69101458542322,-0.858080739545492,14.4416558909655,-13.8307994117143,-8.73749706938849
72.195,0.586717982065703,40.6631072506676,51.1743627058324,145.593282912866,1.64588258531615,-1.76035947276996,14.1366788597186,-14.022409026564,-9.31076141146114
72.2,0.59482856078981,40.6520576618852,51.244086284161,145.523175803293,1.59786032788976,-2.65485366336296,13.8112807041351,-14.0798051452876,-9.88402575353542
72.205,0.602692300984539,40.6365089875257,51.3121540640697,145.453034609184,1.54714157374737,-3.53007853907461,13.4768840011976,-14.0111280425555,-10.3817446837649
72.21,0.610296169650606,40.616599369238,51.3786028387779,145.383409257249,1.49392117046335,-4.37621934676683,13.1484822205489,-13.831016573073,-10.8794636139957
72.215,0.617628075607524,40.5925442084311,51.4435273865546,145.314826992439,1.43839505258429,-5.18513135239357,12.8446397244992,-13.5606081715823,-11.305418155653
72.22,0.62467687835371,40.5646342094991,51.5070801384644,145.247793175868,1.38075966928314,-5.95035240885526,12.5873837817506,-13.2272768696069,-11.7313726973103
72.225,0.631432704140103,40.5330862138597,51.569485171871,145.182706924014,1.32118522548683,-6.67208485393198,12.3939141898417,-12.8472229303897,-12.0858283694921
72.23,0.637886271315984,40.4980092337863,51.6311049376307,145.119632028083,1.25985222135692,-7.36337616624172,12.2751688073268,-12.4262639193603,-12.4402840416749
72.235,0.644029118667274,40.4594984267427,51.6923590674821,145.058652208459,1.19695891786596,-8.03752188833302,12.2419263579511,-11.966960057511,-12.7182397481723
72.24,0.649853876460447,40.4176110611933,51.7536998490609,144.999960068133,1.13270781317377,-8.70591211572025,12.3035917122118,-11.4641565241756,-12.9961954546698
72.245,0.655354266442471,40.3723665166034,51.8156122258996,144.94385709271,1.06730564262788,-9.37803149687758,12.4681958873599,-10.9049834570332,-13.1891215864174
72.25,0.660525101840763,40.3237462834395,51.8786137974265,144.890753650403,1.00096337876411,-10.0614592332334,12.7423960473979,-10.2688559521128,-13.3820477181645
72.255,0.665362287363286,40.2716939631689,51.9432548189674,144.841168992036,0.9338962313055,-10.7618690791817,13.1314755030822,-9.52747406378452,-13.4817365558074
72.26,0.669862819198483,40.2161152682597,52.0101182017442,144.795731251043,0.866323647163018,-11.4830293420745,13.6393437119222,-8.64482280476528,-13.5814253934502
72.265,0.674024785015304,40.1568780221808,52.0798195128758,144.755177443468,0.798469310435181,-12.2268028822258,14.2685362781818,-7.57717214611415,-13.5844689139815
72.27,0.677847325534215,40.0938257675123,52.1529885387776,144.720384208772,0.730563257711248,-12.9915825899217,15.0180383422139,-6.27459061229693,-13.5875124345128
72.275,0.681330817681438,40.0270131480754,52.2300730460262,144.692848445292,0.662869045415015,-13.7163049460637,15.8138502380686,-4.68270984842212,-13.4982169122634
72.28,0.684476952018003,39.9569156400151,52.3109787602071,144.674174833905,0.595640479313174,-14.3017924328527,16.5240466022806,-2.7922756770694,-13.4089213900143
72.285,0.687288449382313,39.8844096332299,52.394949541807,144.665516491257,0.529083601303195,-14.6632471469122,17.0163703575832,-0.672443312095522,-13.239707549694
72.29,0.689769053246292,39.8107716190467,52.4805657683652,144.667566721496,0.463356166289281,-14.731189545121,17.1592816277161,1.52868944775164,-13.0704937093737
72.295,0.691923416476448,39.7376839331039,52.5657218182833,144.680479075874,0.398580944858033,-14.4660838042304,16.8421098329805,3.58966360248642,-12.8404988374634
72.3,0.693756652871212,39.6666327715058,52.648227381566,144.703045321809,0.334923786700222,-13.969094452009,16.1520839914173,5.34771695857868,-12.6105039655539
72.305,0.695274760455667,39.598253825913,52.726803741642,144.733439198662,0.272518723817091,-13.3728779887556,15.2478495405317,6.76499808526343,-12.3420291234547
72.31,0.696484181988423,39.5328160556042,52.8006517353996,144.770024056417,0.211461264509355,-12.775242731979,14.2494397425646,7.85008938395703,-12.0735542813563
72.315,0.697391747751217,39.4702578114858,52.8694093353123,144.811364901603,0.151812405692285,-12.240842433023,13.2392907320519,8.65433036546856,-11.7862895256551
72.32,0.698004658793232,39.4101918018623,52.9331418534764,144.856238538395,0.093599825748275,-11.8008128218191,12.2619003773212,9.26661780055123,-11.499024769954
72.325,0.698330171245666,39.352086878218,52.9920915369602,144.90378751266,0.0368410446471589,-11.4546776307079,11.3240492600297,9.73447563850945,-11.2046408529387
72.33,0.698375554243102,39.2954926346063,53.0464414376449,144.953385463624,-0.0184457642182949,-11.195692590094,10.4195500912375,10.0852067841122,-10.9102569359243
72.335,0.69814819844105,39.2399935782617,53.0963343396496,145.004504335024,-0.0722432659699042,-11.017199670696,9.54031935412889,10.3447324132016,-10.6101858394594
72.34,0.697655604081843,39.1852045732218,53.1418684270805,145.056720482207,-0.124533784215423,-10.9118975884917,8.67613827316887,10.5314044546253,-10.3101147429954
72.345,0.696905385892273,39.1307739104211,53.1831029503868,145.10971057901,-0.175298160172555,-10.8718437288688,7.81494235029024,10.6565217813995,-9.99729943077537
72.35,0.695905273371331,39.0764040419172,53.2200576147952,145.163191960006,-0.22449643095526,-10.8898099113245,6.9465642610661,10.7282715177463,-9.68448411855532
72.355,0.694663155353609,39.0218113018681,53.2526273342669,145.216903256023,-0.272070973093303,-10.9605047213784,6.06243476400842,10.7488511615005,-9.34828018874381
72.36,0.693187287392777,38.9667387587862,53.2806893875682,145.270592688834,-0.317958197926237,-11.0785599279923,5.15591903844602,10.7193716910402,-9.01207625893324
72.365,0.691486313658842,38.9109617624398,53.3041211919094,145.324013246524,-0.362088256096623,-11.2383230926532,4.22266338586067,10.6409156034799,-8.64392123945717
72.37,0.68956926693816,38.8542879438537,53.3228003029437,145.376922683488,-0.404385037549592,-11.4338575693737,3.26059522989429,10.5145369146699,-8.27576621998005
72.375,0.687445568633456,38.7965572153098,53.3366044147676,145.42908352043,-0.444766171532517,-11.658942504689,2.26992311635748,10.3412611591978,-7.87252029230093
72.38,0.685125028763787,38.7376417703458,53.345411359921,145.480263044367,-0.483143026595725,-11.9070728376612,1.25313671321316,10.1220853903862,-7.4692743646218
72.385,0.682617845964567,38.6774460837562,53.3490991093872,145.530233308623,-0.519420710592017,-12.1714592998764,0.21500681058736,9.85797818029458,-7.03362059685914
72.39,0.679934571121966,38.6159041979507,53.347546708775,145.578772195675,-0.553503184513675,-12.4451582652327,-0.837691722302601,9.54981058225969,-6.59796682909525
72.395,0.6770861844495,38.5529752577896,53.3406901472582,145.625668534136,-0.585337336404175,-12.7220587362409,-1.89660937168552,9.20015376959034,-6.13818503023149
72.4,0.674084444125897,38.4886727265279,53.3285613910874,145.670726550692,-0.614877913726113,-12.9961479269996,-2.9499359130748,8.81560833517175,-5.67840323136642
72.405,0.670941101311799,38.4230308478372,53.3112283943908,145.71378653615,-0.642092351674203,-13.262064431003,-3.98690274363581,8.4033016552989,-5.20801231379556
72.41,0.667667804238559,38.356099347356,53.2887901946103,145.75472711546,-0.666965755660997,-13.5152542331898,-4.99838047570434,7.9705094962901,-4.73762139622469
72.415,0.664276098208277,38.2879434326893,53.2613769125016,145.793465247726,-0.689500901316546,-13.7519707099396,-5.97687893677456,7.52465601449125,-4.27276324573092
72.42,0.660777425593782,38.218643793409,53.2291497521339,145.829956226196,-0.709718234488541,-13.9692746290751,-6.91654716950465,7.07331375627356,-3.80790509523582
72.425,0.657183125838669,38.1482966010546,53.1923010008907,145.864193678266,-0.727655871242088,-14.165034149859,-7.81317343170618,6.62420365803865,-3.36331483086241
72.43,0.653504435457231,38.0770135091315,53.1510540294684,145.896209565483,-0.743369597860098,-14.3379248229984,-8.66418519636257,6.18519504620962,-2.91872456648773
72.435,0.649752488034541,38.0049216531128,53.1056632918779,145.926074183538,-0.756932870842875,-14.4874295906403,-9.46864915160871,5.76430563724116,-2.50567507359856
72.44,0.645938307172389,37.932168229227,53.0564313947808,145.953864901052,-0.768424614112119,-14.6142362748225,-10.2263698657191,5.36833075424013,-2.09262558070938
72.445,0.642072209100655,37.8588934821038,53.0036583903604,145.979641588522,-0.777908343287176,-14.7196547334332,-10.9373972993398,5.00012271318228,-1.71905498335634
72.45,0.638163450324374,37.7851832516621,52.9474660317894,146.003673865612,-0.785515103422512,-14.801537630708,-11.6079160065012,4.66803261078607,-1.34548438600224
72.455,0.634220792245194,37.7111360350387,52.8879701422025,146.026235202813,-0.791376270532135,-14.8573653507424,-12.243445756185,4.37905056031225,-1.01619635473038
72.46,0.63025253521897,37.6368685842713,52.8252972399903,146.047579855803,-0.795615350725558,-14.8845823871338,-12.8481393944802,4.13792009142262,-0.68690832345758
72.465,0.626266518555848,37.5625159063003,52.7595845388004,146.067942865451,-0.798347980207673,-14.8805973429808,-13.4247828445691,3.94713815018661,-0.40309699818955
72.47,0.622270120520192,37.4882312629673,52.690979947537,146.087540057813,-0.799681925278841,-14.8427829308839,-13.9747951067395,3.80695509907607,-0.119285672921521
72.475,0.618270258330628,37.4141861710157,52.6196420703607,146.106568044137,-0.799717082334842,-14.7684759729449,-14.4982282583773,3.7153747169682,0.122331070956251
72.48,0.614273388160018,37.3405704020908,52.5457402066888,146.125204220859,-0.798545477866884,-14.6549774007666,-14.9937674539702,3.66815419914471,0.363947814834709
72.485,0.610285505135508,37.26759198274,52.4694543511957,146.143606769605,-0.796251268461619,-14.4995522554544,-15.4587309251018,3.65880415729226,0.571057048553497
72.49,0.60631214333846,37.1954771944121,52.3909751938118,146.161914657188,-0.792910740801126,-14.2994296876144,-15.8890699804599,3.67858861950162,0.778166282272286
72.495,0.602358375804486,37.1244705734576,52.3105041197243,146.180247635613,-0.7885923116629,-14.0518029573534,-16.2793690058325,3.71652503026846,0.959781702218101
72.5,0.598428814523483,37.0548349111293,52.2282532093774,146.198706242073,-0.783356527919913,-13.7538294342822,-16.6228454641041,3.7593842504927,1.1413971221634
72.505,0.594527610439559,36.9868512535814,52.1444452384717,146.217371798951,-0.777256066540529,-13.4026305975109,-16.911349895263,3.79169055747916,1.30305376465675
72.51,0.590658503222715,36.9208151013828,52.0593172025671,146.236294372931,-0.770335537964273,-12.9954404384583,-17.1353166128493,3.7951852115344,1.4647104071501
72.515,0.586825750311798,36.8569652788167,51.9732166261244,146.255200314474,-0.762639925951648,-12.5348187430947,-17.2866781828472,3.74322849188378,1.6067198741685
72.52,0.583033244397314,36.7955327788858,51.8865478070218,146.273654284915,-0.754234397443377,-12.0287259382152,-17.3663027628109,3.62009683293664,1.74872934118649
72.525,0.579284389522245,36.736729028167,51.7996674451502,146.291263492459,-0.745182010317882,-11.4848656094754,-17.3785460210969,3.41853164383785,1.86939505457461
72.53,0.575582315816181,36.6807278391581,51.7128881378679,146.307648732002,-0.735539416673973,-10.910574326289,-17.33007644205,3.13652520146467,1.99006076796238
72.535,0.571929879495253,36.6276654102763,51.6264783799986,146.322444385137,-0.725356862830676,-10.3128216418174,-17.2298753260051,2.77732065042331,2.0897475527993
72.54,0.568329662862173,36.5776403258593,51.5406625638326,146.335298420151,-0.714678189327331,-9.69821009297562,-17.0892367892857,2.34941200305094,2.18943433763622
